accession	accession_version	database	sra_accessions	strain	region	location	date	date_released	date_updated	length	host	is_lab_host	sample_type	biosample_accessions	full_authors	institution	submitter_country	country	division	authors
OQ990768	OQ990768.1	GenBank		OQ990768	Asia		2017-05-27	2024-09-06	2024-09-06	15654	Homo sapiens		oronasopharynx		Zhu,Y.,Ai,J.,Wang,R.,Chen,X.,Xie,Z.	Beijing Children's Hospital, Capital Medical University, Laboratory of Infection and Virology, Beijing Pediatric Research Institute	China	China		Zhu et al.
OQ990769	OQ990769.1	GenBank		OQ990769	Asia		2017-07-05	2024-09-06	2024-09-06	15654	Homo sapiens		oronasopharynx		Zhu,Y.,Ai,J.,Wang,R.,Chen,X.,Xie,Z.	Beijing Children's Hospital, Capital Medical University, Laboratory of Infection and Virology, Beijing Pediatric Research Institute	China	China		Zhu et al.
OQ990770	OQ990770.1	GenBank		OQ990770	Asia		2017-10-23	2024-09-06	2024-09-06	15641	Homo sapiens		oronasopharynx		Zhu,Y.,Ai,J.,Wang,R.,Chen,X.,Xie,Z.	Beijing Children's Hospital, Capital Medical University, Laboratory of Infection and Virology, Beijing Pediatric Research Institute	China	China		Zhu et al.
OQ990771	OQ990771.1	GenBank		OQ990771	Asia		2019-11-15	2024-09-06	2024-09-06	15513	Homo sapiens		oronasopharynx		Zhu,Y.,Ai,J.,Wang,R.,Chen,X.,Xie,Z.	Beijing Children's Hospital, Capital Medical University, Laboratory of Infection and Virology, Beijing Pediatric Research Institute	China	China		Zhu et al.
OQ990772	OQ990772.1	GenBank		OQ990772	Asia		2019-10-11	2024-09-06	2024-09-06	15692	Homo sapiens		oronasopharynx		Zhu,Y.,Ai,J.,Wang,R.,Chen,X.,Xie,Z.	Beijing Children's Hospital, Capital Medical University, Laboratory of Infection and Virology, Beijing Pediatric Research Institute	China	China		Zhu et al.
OQ990773	OQ990773.1	GenBank		OQ990773	Asia		2017-10-12	2024-09-06	2024-09-06	15664	Homo sapiens		oronasopharynx		Zhu,Y.,Ai,J.,Wang,R.,Chen,X.,Xie,Z.	Beijing Children's Hospital, Capital Medical University, Laboratory of Infection and Virology, Beijing Pediatric Research Institute	China	China		Zhu et al.
OZ211315	OZ211315.1	GenBank	ERR14088355	Respiratory swabs	Europe		2024-03-12	2024-12-20	2024-12-22	15656	Homo sapiens			SAMEA117552751		ETH Zurich, Computational Evolution group, Mattenstrasse 26	Switzerland	Switzerland	Sankt Gallen	?
PP068619	PP068619.1	GenBank	SRR27384762	HPIV2/USA/11O9/2014	North America		2014-09-XX	2024-01-19	2024-01-19	15654	Homo sapiens			SAMN39198449	Sereewit,J.,Hajian,P.,Xie,H.,Greninger,A.L.	UW Virology, Laboratory Medicine	USA	USA		Sereewit et al.
PP101995	PP101995.1	GenBank		MBC038	Europe		2023-07-05	2024-01-24	2024-01-24	15544		true			Mendoza,P.,Ortiz-Alvarez,L.	Vircell S.A., I+D, Molecular Diagnostics	Spain	Spain		Mendoza et al.
PP477777	PP477777.1	GenBank		hPIV2/Russia/SPE-RII-17155V/2023	Europe		2023-04-17	2024-03-19	2024-03-19	15649	Homo sapiens	true	oronasopharynx		Mansour,O.,Fadeev,A.V.,Komissarov,A.B.,Korzhanova,M.,Danilenko,D.M.,Lioznov,D.A.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP737253	PP737253.1	GenBank		hPiv2/Russia/SPE-RII-1090S/2023	Europe		2023-10-16	2024-05-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Ivanova,A.A.,Musaeva,T.D.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP737254	PP737254.1	GenBank		hPiv2/Russia/SPE-RII-2168S/2023	Europe		2023-10-27	2024-05-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Ivanova,A.A.,Musaeva,T.D.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886712	PP886712.1	GenBank		hPIV2/Russia/SPE-RII-3681S/2018	Europe		2018-04-09	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886713	PP886713.1	GenBank		hPIV2/Russia/SPE-RII-3898S/2018	Europe		2018-04-16	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886714	PP886714.1	GenBank		hPIV2/Russia/SPE-RII-109S/2018	Europe		2018-11-21	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886715	PP886715.1	GenBank		hPIV2/Russia/SPE-RII-1178S/2020	Europe		2020-01-21	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886716	PP886716.1	GenBank		hPIV2/Russia/SPE-RII-3334S/2020	Europe		2020-03-10	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886717	PP886717.1	GenBank		hPIV2/Russia/SPE-RII-3410S/2020	Europe		2020-03-12	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886718	PP886718.1	GenBank		hPIV2/Russia/SPE-RII-2009S/2022	Europe		2022-10-27	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886719	PP886719.1	GenBank		hPIV2/Russia/SPE-RII-17155S/2023	Europe		2023-04-17	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886720	PP886720.1	GenBank		hPIV2/Russia/SPE-RII-19044S/2023	Europe		2023-05-12	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886721	PP886721.1	GenBank		hPIV2/Russia/SPE-RII-20781S/2023	Europe		2023-06-05	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP886722	PP886722.1	GenBank		hPIV2/Russia/SPE-RII-22784S/2023	Europe		2023-07-07	2024-06-12	2025-01-15	15654	Homo sapiens		oronasopharynx		Mansour,O.,Fadeev,A.V.,Perederiy,A.A.,Danilenko,D.M.,Lioznov,D.A.,Komissarov,A.B.,Korzhanova,M.	Smorodintsev Research Institute of Influenza, Laboratory of molecular virology	Russia	Russia	Saint-Petersburg	Mansour et al.
PP933705	PP933705.1	GenBank		PP933705	North America		2023-03-XX	2024-07-01	2024-07-01	15640	Homo sapiens		oronasopharynx	SAMN40566677	Schmidt,K.,Pollett,S.D.,Richard,S.A.,Hogan,V.,Hone,E.,Rothenberg,J.,Tant,R.,Wayman,M.,Friend,C.,Thapa,K.,Ulomi,L.,Davies,J.,Michel,A.,Burgess,T.H.,O'Connell,R.J.,Simons,M.P.,Tilley,D.H.,Fries,A.C.,Colombo,R.E.	Air Force Research Laboratory, 711th Human Performance Wing	USA	USA	Maryland	Schmidt et al.
PP933706	PP933706.1	GenBank		PP933706	North America		2023-03-XX	2024-07-01	2024-07-01	15614	Homo sapiens		oronasopharynx	SAMN40566659	Schmidt,K.,Pollett,S.D.,Richard,S.A.,Hogan,V.,Hone,E.,Rothenberg,J.,Tant,R.,Wayman,M.,Friend,C.,Thapa,K.,Ulomi,L.,Davies,J.,Michel,A.,Burgess,T.H.,O'Connell,R.J.,Simons,M.P.,Tilley,D.H.,Fries,A.C.,Colombo,R.E.	Air Force Research Laboratory, 711th Human Performance Wing	USA	USA	Maryland	Schmidt et al.
PP933707	PP933707.1	GenBank		PP933707	North America		2023-04-XX	2024-07-01	2024-07-01	15620	Homo sapiens		oronasopharynx		Schmidt,K.,Pollett,S.D.,Richard,S.A.,Hogan,V.,Hone,E.,Rothenberg,J.,Tant,R.,Wayman,M.,Friend,C.,Thapa,K.,Ulomi,L.,Davies,J.,Michel,A.,Burgess,T.H.,O'Connell,R.J.,Simons,M.P.,Tilley,D.H.,Fries,A.C.,Colombo,R.E.	Air Force Research Laboratory, 711th Human Performance Wing	USA	USA	Maryland	Schmidt et al.
PQ159149	PQ159149.1	GenBank		bf4	Asia		2023-11-15	2024-08-24	2024-08-24	591	Homo sapiens				Zebardast,A.,Sadeghi,K.,Nejati,A.,Zadheidar,S.,Najmi,M.H.,Abedi,A.,Salimi,V.,Shabani,M.,Yavarian,J.,Shafiei Jandaghi,N.Z.,Mokhtari Azad,T.	TUMS-SPH, Virology	Iran	Iran	Tehran	Zebardast et al.
PQ227132	PQ227132.1	GenBank		GA_EHC_7115E	North America		2023-04-19	2024-10-06	2024-10-06	15506	Homo sapiens		oronasopharynx		Jules,E.,Decker,C.,Bixler,B.J.,Ahmed,A.,Zhou,Z.C.,Arora,I.,Tafesse,H.,Dakanay,H.,Bombin,A.,Wang,E.,Ingersoll,J.,Bifulco,K.,Frediani,J.K.,Parsons,R.,Sullivan,J.,Greenleaf,M.,Waggoner,J.J.,Martin,G.S.,Lam,W.A.,Piantadosi,A.,Lam,W.	Emory University School of Medicine, Pathology and Laboratory Medicine	USA	USA	Georgia	Jules et al.
PQ621733	PQ621733.1	GenBank		PIV2/Kunming/0621/2024	Asia		2024-06-21	2024-11-25	2024-11-25	15563	Homo sapiens		oronasopharynx		Zhou,J.,Liu,Z.,Guo,L.,Fu,X.	Yunnan Provincial Center for Disease Control and Prevention, Institute for the Prevention and Control of Acute Infectious Diseases	China	China		Zhou et al.
PV102972	PV102972.1	GenBank		TCC3012a	Asia		2024-12-30	2025-03-08	2025-03-08	483	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102973	PV102973.1	GenBank		TNC2812a	Asia		2024-12-28	2025-03-08	2025-03-08	487	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102974	PV102974.1	GenBank		HL0201a	Asia		2024-01-02	2025-03-08	2025-03-08	482	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102975	PV102975.1	GenBank		TT0101a	Asia		2024-01-01	2025-03-08	2025-03-08	478	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102976	PV102976.1	GenBank		PY3112a	Asia		2024-12-31	2025-03-08	2025-03-08	486	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102977	PV102977.1	GenBank		TPC0803a	Asia		2024-03-08	2025-03-08	2025-03-08	481	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102978	PV102978.1	GenBank		NTC1803a	Asia		2024-03-18	2025-03-08	2025-03-08	481	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102979	PV102979.1	GenBank		TCC0704a	Asia		2024-04-07	2025-03-08	2025-03-08	480	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102980	PV102980.1	GenBank		YU2006a	Asia		2024-06-20	2025-03-08	2025-03-08	477	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102981	PV102981.1	GenBank		NTC2608a	Asia		2024-08-26	2025-03-08	2025-03-08	480	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102982	PV102982.1	GenBank		TYC2409a	Asia		2024-09-24	2025-03-08	2025-03-08	481	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102983	PV102983.1	GenBank		TPC2810a	Asia		2024-10-28	2025-03-08	2025-03-08	482	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102984	PV102984.1	GenBank		CH0111a	Asia		2024-11-01	2025-03-08	2025-03-08	482	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV102985	PV102985.1	GenBank		PT0811a	Asia		2024-11-08	2025-03-08	2025-03-08	485	Homo sapiens		oronasopharynx		Yang,S.-L.,Li,C.-H.,Lin,S.-W.	Ministry of Health and Welfare, Taiwan Centers for Disease Control	Taiwan	Taiwan		Yang et al.
PV224521	PV224521.1	GenBank		089908	North America		2024-05-04	2025-03-25	2025-03-25	15653	Homo sapiens		oronasopharynx		Longley,P.C.,Goya,S.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Longley et al.
PV224522	PV224522.1	GenBank		234167	North America		2023-11-15	2025-03-25	2025-03-25	15639	Homo sapiens		oronasopharynx		Longley,P.C.,Goya,S.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Longley et al.
PV224523	PV224523.1	GenBank		283930	North America		2023-08-18	2025-03-25	2025-03-25	15272	Homo sapiens		oronasopharynx		Longley,P.C.,Goya,S.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Longley et al.
PV224524	PV224524.1	GenBank		377695	North America		2023-06-25	2025-03-25	2025-03-25	15504	Homo sapiens		oronasopharynx		Longley,P.C.,Goya,S.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Longley et al.
PV224525	PV224525.1	GenBank		394816	North America		2023-09-26	2025-03-25	2025-03-25	15653	Homo sapiens		oronasopharynx		Longley,P.C.,Goya,S.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Longley et al.
PV224526	PV224526.1	GenBank		431694	North America		2023-10-27	2025-03-25	2025-03-25	15693	Homo sapiens		oronasopharynx		Longley,P.C.,Goya,S.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Longley et al.
PV224527	PV224527.1	GenBank		146464	North America		2023-05-09	2025-03-25	2025-03-25	15654	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224528	PV224528.1	GenBank		034433	North America		2023-05-02	2025-03-25	2025-03-25	15644	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224529	PV224529.1	GenBank		038840	North America		2023-05-02	2025-03-25	2025-03-25	15616	Homo sapiens		lung		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224530	PV224530.1	GenBank		182751	North America		2023-05-11	2025-03-25	2025-03-25	15644	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224531	PV224531.1	GenBank		227320	North America		2023-03-14	2025-03-25	2025-03-25	15631	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224532	PV224532.1	GenBank		263793	North America		2023-06-16	2025-03-25	2025-03-25	15651	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224533	PV224533.1	GenBank		268491	North America		2023-03-16	2025-03-25	2025-03-25	15560	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224534	PV224534.1	GenBank		269147	North America		2023-03-16	2025-03-25	2025-03-25	15498	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224535	PV224535.1	GenBank		298783	North America		2023-05-18	2025-03-25	2025-03-25	15645	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224536	PV224536.1	GenBank		320036	North America		2022-12-20	2025-03-25	2025-03-25	15504	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224537	PV224537.1	GenBank		386563	North America		2023-01-24	2025-03-25	2025-03-25	15644	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224538	PV224538.1	GenBank		405861	North America		2023-04-25	2025-03-25	2025-03-25	15631	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224539	PV224539.1	GenBank		9RDW65	North America		2022-11-25	2025-03-25	2025-03-25	15547	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224540	PV224540.1	GenBank		LHZSHE	North America		2022-12-06	2025-03-25	2025-03-25	15584	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV224541	PV224541.1	GenBank		M5746E	North America		2022-11-17	2025-03-25	2025-03-25	15526	Homo sapiens		oronasopharynx		Goya,S.,Mathis,J.,Varela,C.,Kim,D.Y.,Greninger,A.	University of Washington, Department Laboratory Medicine and Pathology	USA	USA	Washington	Goya et al.
PV260511	PV260511.1	GenBank	SRR32579518	HPIV-2/human/USA/MA-Broad_MGH-23140/2025	North America		2025-01-22	2025-03-11	2025-03-11	15388	Homo sapiens			SAMN47202707	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program	USA	USA	Massachusetts	Paull et al.
PV260512	PV260512.1	GenBank	SRR32579540	HPIV-2/human/USA/MA-Broad_MGH-23034/2025	North America		2025-01-04	2025-03-11	2025-03-11	15654	Homo sapiens			SAMN47202813	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program	USA	USA	Massachusetts	Paull et al.
PV260513	PV260513.1	GenBank	SRR32472763	HPIV-2/human/USA/MA-Broad_MGH-22684/2024	North America		2024-12-09	2025-03-11	2025-03-11	15620	Homo sapiens			SAMN46281954	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program	USA	USA	Massachusetts	Paull et al.
PV260514	PV260514.1	GenBank	SRR31064578	HPIV-2/human/USA/MA-Broad_MGH-21675/2024	North America		2024-07-11	2025-03-11	2025-03-11	15527	Homo sapiens			SAMN44063450	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program	USA	USA	Massachusetts	Paull et al.
PV260515	PV260515.1	GenBank	SRR31926554	HPIV-2/human/USA/MA-Broad_MGH-21803/2024	North America		2024-10-29	2025-03-11	2025-03-11	4050	Homo sapiens			SAMN46122210	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program	USA	USA	Massachusetts	Paull et al.
PV260516	PV260516.1	GenBank	SRR31926566	HPIV-2/human/USA/MA-Broad_MGH-21792/2024	North America		2024-10-27	2025-03-11	2025-03-11	15248	Homo sapiens			SAMN46122199	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program	USA	USA	Massachusetts	Paull et al.
PV260517	PV260517.1	GenBank	SRR31926616	HPIV-2/human/USA/MA-Broad_MGH-21743/2024	North America		2024-10-12	2025-03-11	2025-03-11	15595	Homo sapiens			SAMN46122150	Paull,J.,Messer,K.,Adams,G.,Nabatanzi,D.,Dobbins,S.,Tomkins-Tinch,C.,Mboowa,G.,Luebbert,L.,Worby,C.,Wewior,N.,Samani,P.,DeRuff,K.,Blumenstiel,B.,Moreno,G.,Earl,A.,Gnirke,A.,MacInnis,B.,Sabeti,P.,Lemieux,J.,Park,D.	Broad Institute of MIT and Harvard, Infectious Disease and Microbiome Program	USA	USA	Massachusetts	Paull et al.
PV498569	PV498569.1	GenBank		USA/WA-UW-a2dd8/2023	North America		2023-09-02	2025-04-23	2025-04-23	15623	Homo sapiens				Roychoudhury,P.,Xie,H.,Kim,H.G.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	USA	USA	Washington	Roychoudhury et al.
PV498570	PV498570.1	GenBank		USA/WA-UW-842c9/2023	North America		2023-09-21	2025-04-23	2025-04-23	15654	Homo sapiens				Roychoudhury,P.,Xie,H.,Kim,H.G.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	USA	USA	Washington	Roychoudhury et al.
PV498571	PV498571.1	GenBank		USA/WA-UW-85d8e/2023	North America		2023-10-31	2025-04-23	2025-04-23	15587	Homo sapiens				Roychoudhury,P.,Xie,H.,Kim,H.G.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	USA	USA	Washington	Roychoudhury et al.
PV498572	PV498572.1	GenBank		USA/WA-UW-6cadc/2023	North America		2023-12-12	2025-04-23	2025-04-23	15644	Homo sapiens				Roychoudhury,P.,Xie,H.,Kim,H.G.,Greninger,A.	University of Washington, Laboratory Medicine and Pathology	USA	USA	Washington	Roychoudhury et al.
