accession	accession_version	database	sra_accessions	strain	region	location	date	date_released	date_updated	length	host	is_lab_host	sample_type	biosample_accessions	full_authors	institution	submitter_country	country	division	authors	clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	genome_coverage
KX538976	KX538976.1	GenBank		MY-U1057/12	Asia		2012-08-27	2017-02-18	2017-02-18	30713	Homo sapiens		oronasopharynx		Oong,X.Y.,Ng,K.T.,Takebe,Y.,Ng,L.J.,Chan,K.G.,Chook,J.B.,Kamarulzaman,A.,Tee,K.K.	University of Malaya, Department of Medical Microbiology, Faculty of Medicine	Malaysia	Malaysia	Kuala Lumpur	Oong et al.		103938041	bad	90772	2	30738	0.9999674669789836
KX538977	KX538977.1	GenBank		MY-U1140/12	Asia		2012-09-10	2017-02-18	2017-02-18	30716	Homo sapiens		oronasopharynx		Oong,X.Y.,Ng,K.T.,Takebe,Y.,Ng,L.J.,Chan,K.G.,Chook,J.B.,Kamarulzaman,A.,Tee,K.K.	University of Malaya, Department of Medical Microbiology, Faculty of Medicine	Malaysia	Malaysia	Kuala Lumpur	Oong et al.		103327241	bad	90760	2	30738	0.9999674669789836
KX538978	KX538978.1	GenBank		MY-U1758/13	Asia		2013-01-02	2017-02-18	2017-02-18	30713	Homo sapiens		oronasopharynx		Oong,X.Y.,Ng,K.T.,Takebe,Y.,Ng,L.J.,Chan,K.G.,Chook,J.B.,Kamarulzaman,A.,Tee,K.K.	University of Malaya, Department of Medical Microbiology, Faculty of Medicine	Malaysia	Malaysia	Kuala Lumpur	Oong et al.		103734241	bad	90760	2	30738	0.9999674669789836
KX538979	KX538979.1	GenBank		MY-U1975/13	Asia		2013-02-15	2017-02-18	2017-02-18	30713	Homo sapiens		oronasopharynx		Oong,X.Y.,Ng,K.T.,Takebe,Y.,Ng,L.J.,Chan,K.G.,Chook,J.B.,Kamarulzaman,A.,Tee,K.K.	University of Malaya, Department of Medical Microbiology, Faculty of Medicine	Malaysia	Malaysia	Kuala Lumpur	Oong et al.		104142041	bad	90728	2	30738	0.9999674669789836
KX898511	KX898511.1	GenBank		PREDICT_13QY015	Asia		2013-XX-XX	2019-06-02	2019-06-02	341	Homo sapiens		oronasopharynx			Guangdong Center for Disease Control	China	China		?		10000	bad	1023	15225	15565	0.011093760166569067
KY014281	KY014281.1	GenBank		2002-04	Europe		2002-XX-XX	2017-11-04	2017-11-04	30602	Homo sapiens				Kin,N.,Leperchois,M.,Diancourt,L.,Caro,V.,Ar Gouilh,M.,Vabret,A.	University of Caen Normandy, U2RM	France	France		Kin et al.		104040004	bad	90676	87	30704	0.9960960374780402
KY014282	KY014282.1	GenBank		2007-09	Europe		2007-XX-XX	2017-11-04	2017-11-04	30659	Homo sapiens				Kin,N.,Leperchois,M.,Diancourt,L.,Caro,V.,Ar Gouilh,M.,Vabret,A.	University of Caen Normandy, U2RM	France	France		Kin et al.		102921061.444444	bad	90623	30	30690	0.9974624243607262
KY369905	KY369905.1	GenBank		KY369905	North America		2016-XX-XX	2017-01-16	2020-02-21	30581	Homo sapiens				Greninger,A.L.,Makhsous,N.,Kuypers,J.M.,Shean,R.C.,Jerome,K.R.	UW, Lab Medicine	USA	USA		Greninger et al.		104142041	bad	90221	21	30613	0.995282711952632
KY369906	KY369906.1	GenBank		KY369906	North America		2016-XX-XX	2017-01-16	2020-02-21	30689	Homo sapiens				Greninger,A.L.,Makhsous,N.,Kuypers,J.M.,Shean,R.C.,Jerome,K.R.	UW, Lab Medicine	USA	USA		Greninger et al.		104142041	bad	90515	21	30722	0.998828811243412
KY369907	KY369907.1	GenBank	SRR19134711	KY369907	North America		2016-XX-XX	2017-01-16	2022-05-10	30725	Homo sapiens			SAMN28125224	Greninger,A.L.,Makhsous,N.,Kuypers,J.M.,Shean,R.C.,Jerome,K.R.	UW, Lab Medicine	USA	USA		Greninger et al.		104346241	bad	90629	2	30738	0.9999674669789836
KY554972	KY554972.1	GenBank		KY554972	North America		2016-XX-XX	2017-04-09	2021-04-19	30710	Homo sapiens				Ogimi,C.,Greninger,A.L.,Waghmare,A.A.,Kuypers,J.M.,Shean,R.C.,Xie,H.,Leisenring,W.M.,Stevens-Ayers,T.L.,Jerome,K.R.,Englund,J.A.,Boeckh,M.	UW, Lab Medicine	USA	USA		Ogimi et al.		103428916	bad	90847	2	30735	0.9998698679159347
KY554973	KY554973.1	GenBank		KY554973	North America		2016-XX-XX	2017-04-09	2017-04-09	30713	Homo sapiens				Greninger,A.L.,Ogimi,C.,Shean,R.C.,Jerome,K.R.	UW, Lab Medicine	USA	USA		Greninger et al.		103428916	bad	90848	2	30738	0.9999674669789836
KY554974	KY554974.1	GenBank		KY554974	North America		2016-XX-XX	2017-04-09	2021-04-19	30713	Homo sapiens				Ogimi,C.,Greninger,A.L.,Waghmare,A.A.,Kuypers,J.M.,Shean,R.C.,Xie,H.,Leisenring,W.M.,Stevens-Ayers,T.L.,Jerome,K.R.,Englund,J.A.,Boeckh,M.	UW, Lab Medicine	USA	USA		Ogimi et al.		103530641	bad	90828	2	30738	0.9999674669789836
KY554975	KY554975.1	GenBank		KY554975	North America		2016-XX-XX	2017-04-09	2021-04-19	30669	Homo sapiens				Ogimi,C.,Greninger,A.L.,Waghmare,A.A.,Kuypers,J.M.,Shean,R.C.,Xie,H.,Leisenring,W.M.,Stevens-Ayers,T.L.,Jerome,K.R.,Englund,J.A.,Boeckh,M.	UW, Lab Medicine	USA	USA		Ogimi et al.		103530641	bad	90692	2	30694	0.9985360140542651
KY674917	KY674917.1	GenBank		KY674917	North America		2016-XX-XX	2017-03-29	2021-04-19	30536	Homo sapiens				Ogimi,C.,Greninger,A.L.,Waghmare,A.A.,Kuypers,J.M.,Shean,R.C.,Xie,H.,Leisenring,W.M.,Stevens-Ayers,T.L.,Jerome,K.R.,Englund,J.A.,Boeckh,M.,Makhsous,N.	UW, Lab Medicine	USA	USA		Ogimi et al.		103428916	bad	90333	21	30580	0.994209122259093
KY674918	KY674918.1	GenBank		KY674918	North America		2016-XX-XX	2017-03-29	2021-04-19	30550	Homo sapiens				Ogimi,C.,Greninger,A.L.,Waghmare,A.A.,Kuypers,J.M.,Shean,R.C.,Xie,H.,Leisenring,W.M.,Stevens-Ayers,T.L.,Jerome,K.R.,Englund,J.A.,Boeckh,M.,Makhsous,N.	UW, Lab Medicine	USA	USA		Ogimi et al.		103428916	bad	90375	40	30613	0.9946645845533216
KY674920	KY674920.1	GenBank		KY674920	North America		2016-XX-XX	2017-03-29	2021-04-19	30581	Homo sapiens				Ogimi,C.,Greninger,A.L.,Waghmare,A.A.,Kuypers,J.M.,Shean,R.C.,Xie,H.,Leisenring,W.M.,Stevens-Ayers,T.L.,Jerome,K.R.,Englund,J.A.,Boeckh,M.,Makhsous,N.	UW, Lab Medicine	USA	USA		Ogimi et al.		103632416	bad	90412	94	30698	0.9956731082048279
KY684759	KY684759.1	GenBank	SRR5872010	KY684759	North America		2016-XX-XX	2017-03-26	2022-05-06	30656	Homo sapiens			SAMN07309902	Greninger,A.L.,Makhsous,N.,Kuypers,J.,Shean,R.C.,Jerome,K.R.,Kuypers,J.M.	UW, Lab Medicine	USA	USA		Greninger et al.		104142041	bad	90394	40	30707	0.9977226885288568
KY967356	KY967356.1	GenBank	SRR5872114	KY967356	North America		2015-XX-XX	2017-04-29	2022-05-06	30648	Homo sapiens			SAMN07309740	Greninger,A.L.,Makhsous,N.,Kuypers,J.M.,Shean,R.C.,Jerome,K.R.	UW, Lab Medicine	USA	USA		Greninger et al.		102616916	bad	90426	40	30711	0.9961936365410892
KY967358	KY967358.1	GenBank	SRR5871866	KY967358	North America		2015-XX-XX	2017-04-29	2022-05-06	30670	Homo sapiens			SAMN07309738	Greninger,A.L.,Makhsous,N.,Kuypers,J.M.,Shean,R.C.,Jerome,K.R.	UW, Lab Medicine	USA	USA		Greninger et al.		104142041	bad	90456	40	30721	0.9981781508230855
KY967359	KY967359.1	GenBank	SRR5871865	KY967359	North America		2015-XX-XX	2017-04-29	2022-05-06	30670	Homo sapiens			SAMN07309737	Greninger,A.L.,Makhsous,N.,Kuypers,J.M.,Shean,R.C.,Jerome,K.R.	UW, Lab Medicine	USA	USA		Greninger et al.		103327241	bad	90404	33	30715	0.9974949573817424
KY967360	KY967360.1	GenBank	SRR5871873	KY967360	North America		2015-XX-XX	2017-04-29	2022-05-06	30674	Homo sapiens			SAMN07309736	Greninger,A.L.,Makhsous,N.,Kuypers,J.M.,Shean,R.C.,Jerome,K.R.	UW, Lab Medicine	USA	USA		Greninger et al.		103124061	bad	90542	40	30714	0.9979504196759711
KY967361	KY967361.1	GenBank	SRR5871872	KY967361	North America		2015-XX-XX	2017-04-29	2022-05-06	30661	Homo sapiens			SAMN07309735	Greninger,A.L.,Makhsous,N.,Kuypers,J.M.,Shean,R.C.,Jerome,K.R.	UW, Lab Medicine	USA	USA		Greninger et al.		103734241	bad	90404	40	30712	0.9964213676882036
KY983583	KY983583.1	GenBank	SRR5872044	KY983583	North America		2015-XX-XX	2017-06-04	2022-05-06	30668	Homo sapiens			SAMN07309635	Greninger,A.L.,Makhsous,N.,Kuypers,J.,Shean,R.C.,Jerome,K.R.,Kuypers,J.M.	UW, Lab Medicine	USA	USA		Greninger et al.		104244116	bad	90446	40	30719	0.9981130847810528
KY983585	KY983585.1	GenBank	SRR5872051	KY983585	North America		2015-XX-XX	2017-06-04	2022-05-06	30659	Homo sapiens			SAMN07309633	Greninger,A.L.,Makhsous,N.,Kuypers,J.,Shean,R.C.,Jerome,K.R.,Kuypers,J.M.	UW, Lab Medicine	USA	USA		Greninger et al.		103836116	bad	90409	35	30706	0.9978528206129221
KY983588	KY983588.1	GenBank	SRR5872052	KY983588	North America		2015-XX-XX	2017-06-04	2022-05-06	30562	Homo sapiens			SAMN07309630	Greninger,A.L.,Makhsous,N.,Kuypers,J.,Shean,R.C.,Jerome,K.R.,Kuypers,J.M.	UW, Lab Medicine	USA	USA		Greninger et al.		103938041	bad	90144	40	30613	0.9941440562170604
L14643	L14643.1	GenBank		L14643			XXXX-XX-XX	1993-07-26	2002-05-03	4175					Mounir,S.,Talbot,P.J.					Mounir et al.		990025	bad	12467	23613	27811	0.1366061552475763
L37833	L37833.1	GenBank		L37833			XXXX-XX-XX	1995-01-02	2001-07-11	914					Labonte,P.,Mounir,S.,Talbot,P.J.					Labonte et al.		42041	bad	2598	21381	22343	0.03132929923872731
LC315646	LC315646.2	GenBank		Tokyo/SGH-36/2014	Asia		2014-XX-XX	2017-08-09	2021-10-15	30736	Homo sapiens				Shirato,K.,Kawase,M.,Matsuyama,S.	Virology III; 4-7-1- Gakuen, Musashimurayama, Tokyo 208-0011	Japan	Japan	Tokyo	Shirato et al.		104142041	bad	90793	2	30738	0.9999674669789836
LC315647	LC315647.2	GenBank		Tokyo/SGH-61/2014	Asia		2014-XX-XX	2017-08-09	2021-10-15	30755	Homo sapiens				Shirato,K.,Kawase,M.,Matsuyama,S.	Virology III; 4-7-1- Gakuen, Musashimurayama, Tokyo 208-0011	Japan	Japan	Tokyo	Shirato et al.		104142041	bad	90655	1	30738	1
LC315648	LC315648.2	GenBank		Tokyo/SGH-06/2015	Asia		2015-XX-XX	2017-08-09	2021-10-15	30714	Homo sapiens				Shirato,K.,Kawase,M.,Matsuyama,S.	Virology III; 4-7-1- Gakuen, Musashimurayama, Tokyo 208-0011	Japan	Japan	Tokyo	Shirato et al.		104142041	bad	90699	1	30738	1
LC315649	LC315649.2	GenBank		Tokyo/SGH-65/2016	Asia		2016-XX-XX	2017-08-09	2021-10-15	30737	Homo sapiens				Shirato,K.,Kawase,M.,Matsuyama,S.	Virology III; 4-7-1- Gakuen, Musashimurayama, Tokyo 208-0011	Japan	Japan	Tokyo	Shirato et al.		103632436	bad	90747	1	30738	1
LC331068	LC331068.1	GenBank		LC331068	Asia		2015-01-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		324904	bad	6445	23644	25941	0.07476088229552996
LC331069	LC331069.1	GenBank		LC331069	Asia		2015-01-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		324904	bad	6445	23644	25941	0.07476088229552996
LC331070	LC331070.1	GenBank		LC331070	Asia		2015-01-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		313604	bad	6409	23644	25941	0.07476088229552996
LC331071	LC331071.1	GenBank		LC331071	Asia		2015-01-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		319229	bad	6429	23644	25941	0.07476088229552996
LC331072	LC331072.1	GenBank		LC331072	Asia		2015-01-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		319229	bad	6429	23644	25941	0.07476088229552996
LC331073	LC331073.1	GenBank		LC331073	Asia		2015-01-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		324904	bad	6445	23644	25941	0.07476088229552996
LC331074	LC331074.1	GenBank		LC331074	Asia		2015-01-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		319229	bad	6437	23644	25941	0.07476088229552996
LC331075	LC331075.1	GenBank		LC331075	Asia		2015-02-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		319229	bad	6429	23644	25941	0.07476088229552996
LC331076	LC331076.1	GenBank		LC331076	Asia		2015-03-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		313604	bad	6421	23644	25941	0.07476088229552996
LC331077	LC331077.1	GenBank		LC331077	Asia		2015-03-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		313604	bad	6421	23644	25941	0.07476088229552996
LC331078	LC331078.1	GenBank		LC331078	Asia		2015-03-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		319229	bad	6429	23644	25941	0.07476088229552996
LC331079	LC331079.1	GenBank		LC331079	Asia		2016-03-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		291604	bad	6532	23644	25941	0.07476088229552996
LC331080	LC331080.1	GenBank		LC331080	Asia		2016-04-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		291604	bad	6536	23644	25941	0.07476088229552996
LC331081	LC331081.1	GenBank		LC331081	Asia		2016-05-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		308029	bad	6544	23644	25941	0.07476088229552996
LC331082	LC331082.1	GenBank		LC331082	Asia		2016-06-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		308029	bad	6540	23644	25941	0.07476088229552996
LC331083	LC331083.1	GenBank		LC331083	Asia		2016-06-XX	2017-10-20	2021-01-15	2289	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		319229	bad	6409	23644	25941	0.07476088229552996
LC331084	LC331084.1	GenBank		LC331084	Asia		2016-06-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		308029	bad	6540	23644	25941	0.07476088229552996
LC331085	LC331085.1	GenBank		LC331085	Asia		2016-06-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		308029	bad	6540	23644	25941	0.07476088229552996
LC331086	LC331086.1	GenBank		LC331086	Asia		2016-06-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		308029	bad	6535	23644	25941	0.07472834927451363
LC331087	LC331087.1	GenBank		LC331087	Asia		2016-06-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		308029	bad	6540	23644	25941	0.07476088229552996
LC331088	LC331088.1	GenBank		LC331088	Asia		2016-06-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		308029	bad	6540	23644	25941	0.07476088229552996
LC331089	LC331089.1	GenBank		LC331089	Asia		2016-05-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		302504	bad	6536	23644	25941	0.07476088229552996
LC331090	LC331090.1	GenBank		LC331090	Asia		2016-06-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		308029	bad	6540	23644	25941	0.07476088229552996
LC331091	LC331091.1	GenBank		LC331091	Asia		2016-06-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		308029	bad	6540	23644	25941	0.07476088229552996
LC331092	LC331092.1	GenBank		LC331092	Asia		2016-06-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		308029	bad	6536	23644	25941	0.07476088229552996
LC331093	LC331093.1	GenBank		LC331093	Asia		2016-07-XX	2017-10-20	2021-01-15	2301	Homo sapiens		oronasopharynx		Matoba,Y.,Aoki,Y.,Tanaka,S.,Unno,M.,Komabayashi,K.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Matoba et al.		291604	bad	6532	23644	25941	0.07476088229552996
LC506755	LC506755.1	GenBank		LC506755	Asia		2009-01-XX	2019-10-29	2021-01-15	2301	Homo sapiens		oronasopharynx		Komabayashi,K.,Matoba,Y.,Tanaka,S.,Seto,J.,Aoki,Y.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Komabayashi et al.		297029	bad	6544	23644	25941	0.07476088229552996
LC506756	LC506756.1	GenBank		LC506756	Asia		2009-01-XX	2019-10-29	2021-01-15	2301	Homo sapiens		oronasopharynx		Komabayashi,K.,Matoba,Y.,Tanaka,S.,Seto,J.,Aoki,Y.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Komabayashi et al.		297029	bad	6544	23644	25941	0.07476088229552996
LC506757	LC506757.1	GenBank		LC506757	Asia		2009-01-XX	2019-10-29	2021-01-15	2301	Homo sapiens		oronasopharynx		Komabayashi,K.,Matoba,Y.,Tanaka,S.,Seto,J.,Aoki,Y.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Komabayashi et al.		297029	bad	6544	23644	25941	0.07476088229552996
LC506758	LC506758.1	GenBank		LC506758	Asia		2009-01-XX	2019-10-29	2021-01-15	2301	Homo sapiens		oronasopharynx		Komabayashi,K.,Matoba,Y.,Tanaka,S.,Seto,J.,Aoki,Y.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Komabayashi et al.		297029	bad	6544	23644	25941	0.07476088229552996
LC506759	LC506759.1	GenBank		LC506759	Asia		2009-02-XX	2019-10-29	2021-01-15	2301	Homo sapiens		oronasopharynx		Komabayashi,K.,Matoba,Y.,Tanaka,S.,Seto,J.,Aoki,Y.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Komabayashi et al.		297029	bad	6544	23644	25941	0.07476088229552996
LC506760	LC506760.1	GenBank		LC506760	Asia		2009-02-XX	2019-10-29	2021-01-15	2301	Homo sapiens		oronasopharynx		Komabayashi,K.,Matoba,Y.,Tanaka,S.,Seto,J.,Aoki,Y.,Ikeda,T.,Shimotai,Y.,Matsuzaki,Y.,Itagaki,T.,Mizuta,K.	Microbiology; 1-6-6 Tokamachi, Yamagata, Yamagata 990-0031	Japan	Japan	Yamagata	Komabayashi et al.		297029	bad	6544	23644	25941	0.07476088229552996
